PACKET_NUMBER,PACKET_STATUS,DOC_ID,DOC_STATUS,DOC_TYPE,DOC_TYPE_EM,DOC_TYPE_DESCRIPTION,CONTROL_POINT,EVENT_NOTE,EVENT_NOTE_OUTCOME,INVOICING_STATUS,CHARGEABLE,COMPLEXITY,PROCESSING_DATE,MONTH,YEAR,BILLING_CYCLE,BATCH_ID,LAST_UPDTED_DATE,DOC_CLASSIFICATION_CODE,EVENT_NOTES
22328207,OFF RAMPED,2913083,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/29/20 1:53,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
22328873,OFF RAMPED,2913634,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/29/20 0:02,UNKNOWN,Add Document - Document Added
22328851,PROCESSED,2913883,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/29/20 15:24,UNKNOWN,Process Packet - Packet Processed
22329177,REVIEWED,2913985,HIL_VBMS,EVD-COR,EVD-COR,Correspondence,Final Exception Reason: Business Exception The Veteran profile name did not match. (Attempt #0),Final Exception Reason: Business Exception The Veteran profile name did not match. (Attempt #0),Final Exception Reason: Business Exception The Veteran profile name did not match. (Attempt #0),PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,11/29/2020,11,2020,OP2,230,11/29/20 11:54,UNKNOWN,Moved CMP Inbound to HIL
22329195,OFF RAMPED,2914083,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/29/20 15:46,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
22329267,REVIEWED,2914136,HIL_VBMS,EVD-COR,EVD-COR,Correspondence,Final Exception Reason: Business Exception The Veteran profile name did not match. (Attempt #1),Final Exception Reason: Business Exception The Veteran profile name did not match. (Attempt #1),Final Exception Reason: Business Exception The Veteran profile name did not match. (Attempt #1),PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,11/29/2020,11,2020,OP2,230,11/29/20 15:28,UNKNOWN,Moved CMP Inbound to HIL
22329240,OFF RAMPED,2914149,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 22329240 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 22329240 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 22329240 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,11/29/2020,11,2020,OP2,230,11/29/20 12:45,BVA_APPEALS_REMAND,Unsuccessful Processing in VBMS - Packet Offramped
22329237,OFF RAMPED,2914134,PENDING UPLOAD,EVD-COR,EVD-COR,Correspondence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,11/29/2020,11,2020,OP2,230,11/29/20 15:49,UNKNOWN,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
10686086,PROCESSED,2914383,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/29/20 13:33,UNKNOWN,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
10686000,OFF RAMPED,2914470,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/29/20 13:49,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
22326719,PROCESSED,2914885,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/29/2020,11,2020,OP2,230,11/29/20 17:07,UNKNOWN,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
10685112,OFF RAMPED,2914936,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/29/2020,11,2020,OP2,230,11/29/20 19:52,UNKNOWN,Add Document - Document Added
22325265,OFF RAMPED,2910467,PENDING UPLOAD,EVD-COR,EVD-COR,Correspondence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,11/29/2020,11,2020,OP2,230,11/29/20 15:27,UNKNOWN,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
22327151,OFF RAMPED,2911953,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/28/20 22:54,UNKNOWN,Add Document - Document Added
22327279,PROCESSED,2912071,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/28/20 23:25,FOIA_PRIVACYACT,Process Packet - Packet Processed
22327466,Processing,2912135,HIL_VBMS,EVD-TPC,EVD-TPC,Third Party Correspondence,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/30/20 10:37,UNKNOWN,Final Exception Reason: Business Exception No profile was found for any of the available data. (Attempt #0)
22327486,OFF RAMPED,2912221,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/28/20 23:49,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
22327987,OFF RAMPED,2912821,VBOTPROCESSING,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/28/20 23:46,FOIA_PRIVACYACT,Add Document - Document Added
22328323,PROCESSED,2913008,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/29/20 1:48,UNKNOWN,Process Packet - Packet Processed
22328219,PROCESSED,2913139,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/29/20 1:55,UNKNOWN,Process Packet - Packet Processed
22328759,PROCESSED,2913275,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/29/20 15:43,VERIFICATION_REQUEST,Process Packet - Packet Processed
22328489,PROCESSED,2913458,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/29/20 11:51,BVA_APPEALS_REMAND,Process Packet - Packet Processed
22328683,PROCESSED,2913557,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/29/20 11:54,UNKNOWN,Process Packet - Packet Processed
22329079,PROCESSING,2913693,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/29/20 15:55,UNKNOWN,Process Document - Document Processed
22329150,OFF RAMPED,2913825,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/29/20 12:17,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
22328804,PROCESSED,2914025,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/29/20 12:31,UNKNOWN,Process Packet - Packet Processed
22329251,OFF RAMPED,2914143,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/29/20 12:44,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
22329384,PROCESSED,2914275,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/29/20 12:15,UNKNOWN,"Outcome: Successfully Added Unsolicited Evidence, Added Note"
22329368,OFF RAMPED,2914258,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/29/20 12:49,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10686016,OFF RAMPED,2914394,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,Outcome : Packet Routed to RMC Queue,Outcome : Packet Routed to RMC Queue,Outcome : Packet Routed to RMC Queue,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,11/29/2020,11,2020,OP2,230,11/29/20 13:47,FOIA_PRIVACYACT,Unsuccessful Processing in VBMS - Packet Offramped
10686027,OFF RAMPED,2915093,OCRSUCCESS,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/29/2020,11,2020,OP2,230,11/29/20 21:55,UNKNOWN,Add Document - Document Added
10685059,OFF RAMPED,2915062,OCRSUCCESS,EVD-21P-0969,Evidence Mail,VA 21P-0969 Income and Asset Statement in Support of Claim,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,11/29/2020,11,2020,OP2,230,11/29/20 19:54,NULL,Add Document - Document Added
22328837,PROCESSED,2913590,PROCESSED,EVD-NLTR,Evidence Mail,"Notification Letter e.g. VA 20-8993, VA 21-0290, P  ",Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,11/28/2020,11,2020,OP2,230,11/29/20 11:45,NULL,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
10685733,PROCESSED,2914561,PROCESSED,820,820,VA 21-0820 Report of General Information,820: Starting contention creation,820: Starting contention creation,820: Starting contention creation,PROCESSED,CHARGEABLE,High,11/29/2020,11,2020,OP2,230,11/29/20 12:49,NULL,Process Packet - Packet Processed
22326752,PROCESSED,2911720,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/28/20 20:56,UNKNOWN,Process Packet - Packet Processed
22326516,PROCESSED,2911770,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/28/20 22:55,MEDICAL_EVIDENCE,Process Packet - Packet Processed
22326601,PROCESSED,2911784,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/28/20 22:55,UNKNOWN,Process Packet - Packet Processed
22327039,PROCESSED,2911969,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/28/20 23:06,UNKNOWN,Process Packet - Packet Processed
22327502,OFF RAMPED,2912105,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 22327502 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 22327502 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 22327502 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/28/20 23:31,BVA_APPEALS_REMAND,Unsuccessful Processing in VBMS - Packet Offramped
22327994,PROCESSED,2912269,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/28/20 23:55,FOIA_PRIVACYACT,Process Packet - Packet Processed
22327968,OFF RAMPED,2912320,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/28/20 23:11,MEDICAL_EVIDENCE,Add Document - Document Added
22328432,OFF RAMPED,2913156,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/28/20 23:46,MEDICAL_EVIDENCE,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
22328223,PROCESSED,2913191,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/29/20 11:39,MEDICAL_EVIDENCE,Process Packet - Packet Processed
22328663,PROCESSED,2913441,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/29/20 11:46,UNKNOWN,Process Packet - Packet Processed
22328844,PROCESSED,2913927,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/29/20 15:45,UNKNOWN,Process Packet - Packet Processed
22329156,OFF RAMPED,2914092,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/29/20 12:33,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
22329302,PROCESSED,2914127,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/29/20 12:35,FOIA_PRIVACYACT,Process Packet - Packet Processed
22329263,OFF RAMPED,2914177,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/29/20 0:25,MEDICAL_EVIDENCE,Add Document - Document Added
22329319,OFF RAMPED,2914192,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/29/20 15:27,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10686019,PROCESSED,2914627,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/29/2020,11,2020,OP2,230,11/29/20 13:52,MEDICAL_EVIDENCE,Process Packet - Packet Processed
10685837,PROCESSED,2914492,PROCESSED,820,820,VA 21-0820 Report of General Information,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/29/20 12:31,NULL,Process Packet - Packet Processed
22328400,OFF RAMPED,2912855,OFFRAMPED,EVD-21-0538,EVD-21-0538,VA 21-0538 Mandatory Status of Dependents,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/29/20 1:33,NULL,Unsuccessful Processing in VBMS - Packet Offramped
22328619,PROCESSED,2913542,PROCESSED,4138,4138,VA 21-4138 Statement In Support of Claim,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,11/28/2020,11,2020,OP2,230,11/29/20 12:08,UNKNOWN,Process Packet - Packet Processed
22329215,PROCESSED,2914277,PROCESSED,PMR,Evidence Mail,Medical Treatment Record - Government Facility,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,11/28/2020,11,2020,OP2,230,11/29/20 12:23,NULL,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
22328313,PROCESSED,2913041,PROCESSED,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",Add Contentions,Contentions Added,Add Contentions - Contentions Added,PROCESSED,CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/29/20 0:46,NULL,Process Packet - Packet Processed
22327871,PROCESSED,2913141,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,11/28/2020,11,2020,OP2,230,11/29/20 0:24,NULL,Process Packet - Packet Processed
22328119,PROCESSED,2913241,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,11/28/2020,11,2020,OP2,230,11/29/20 0:41,NULL,Process Packet - Packet Processed
22325196,OFF RAMPED,2910237,PENDING UPLOAD,EVD-COR,EVD-COR,Correspondence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,11/29/2020,11,2020,OP2,230,11/29/20 15:21,UNKNOWN,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
22300540,PROCESSED,2911380,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/29/20 15:40,UNKNOWN,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
22326657,OFF RAMPED,2911680,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/28/20 19:47,UNKNOWN,Process Packet - Packet Processed
22327246,PROCESSED,2911823,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/28/20 22:59,FOIA_PRIVACYACT,Process Packet - Packet Processed
22327469,OFF RAMPED,2912166,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/28/20 23:37,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
22327462,OFF RAMPED,2912209,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/28/20 23:47,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
22327831,PROCESSED,2912266,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/28/20 23:58,STATUS_REQUEST,Process Packet - Packet Processed
22327702,PROCESSED,2912309,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/29/20 0:03,UNKNOWN,Process Packet - Packet Processed
22327750,OFF RAMPED,2912316,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 22327750 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 22327750 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 22327750 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/29/20 0:02,BVA_APPEALS_REMAND,Unsuccessful Processing in VBMS - Packet Offramped
22327545,PROCESSED,2912352,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/29/20 0:06,UNKNOWN,Process Packet - Packet Processed
22327570,PROCESSED,2912502,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/29/20 0:25,UNKNOWN,Process Packet - Packet Processed
22328060,PROCESSED,2912716,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/29/20 1:09,UNKNOWN,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
22328425,PROCESSED,2913045,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/29/20 1:50,UNKNOWN,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
22328165,PROCESSED,2913059,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/29/20 1:50,FOIA_PRIVACYACT,Process Packet - Packet Processed
22328237,OFF RAMPED,2913095,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/29/20 1:51,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
22328202,PROCESSED,2913152,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/30/20 15:31,STATUS_REQUEST,Process Document - Document Processed
22328432,OFF RAMPED,2913159,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/28/20 23:46,UNKNOWN,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
22328476,PROCESSED,2913402,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/29/20 15:23,MEDICAL_EVIDENCE,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
22328606,PROCESSED,2913488,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/28/2020,11,2020,OP2,230,11/29/20 15:21,UNKNOWN,Process Packet - Packet Processed
