PACKET_NUMBER,PACKET_STATUS,DOC_ID,DOC_STATUS,DOC_TYPE,DOC_TYPE_EM,DOC_TYPE_DESCRIPTION,CONTROL_POINT,EVENT_NOTE,EVENT_NOTE_OUTCOME,INVOICING_STATUS,CHARGEABLE,COMPLEXITY,PROCESSING_DATE,MONTH,YEAR,BILLING_CYCLE,BATCH_ID,LAST_UPDTED_DATE,DOC_CLASSIFICATION_CODE,EVENT_NOTES
10162033,OFF RAMPED,1983731,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 10:39,UNKNOWN,Add Document - Document Added
10161600,PROCESSED,1983795,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 12:27,UNKNOWN,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
10161779,PROCESSED,1983838,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 12:24,MEDICAL_EVIDENCE,"Outcome: Successfully Added Unsolicited Evidence, Added Note"
10162017,PROCESSED,1983931,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 12:42,UNKNOWN,Process Packet - Packet Processed
10161500,OFF RAMPED,1983949,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 11:02,UNKNOWN,Add Document - Document Added
10162133,PROCESSED,1984063,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 12:34,UNKNOWN,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
10162174,OFF RAMPED,1984081,VBOTPROCESSING,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 12:33,UNKNOWN,Add Document - Document Added
10162327,OFF RAMPED,1984131,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10162327 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10162327 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10162327 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 13:18,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10162263,PROCESSED,1984149,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 13:09,BVA_APPEALS_REMAND,"Outcome: Successfully Added Unsolicited Evidence, Added Note"
21906920,OFF RAMPED,1984238,VBOTPROCESSING,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 13:34,BVA_APPEALS_REMAND,Add Document - Document Added
10155933,OFF RAMPED,1977004,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,Outcome : Packet Routed to RMC Queue,Outcome : Packet Routed to RMC Queue,Outcome : Packet Routed to RMC Queue,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 12:32,FOIA_PRIVACYACT,Unsuccessful Processing in VBMS - Packet Offramped
21902601,OFF RAMPED,1977697,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 21902601 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 21902601 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 21902601 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 12:32,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
21904582,OFF RAMPED,1981223,OFFRAMPED,RM,RM,Returned Mail,Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 0) (Attempt #0),Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 0) (Attempt #0),Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 0) (Attempt #0),PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Medium,9/22/2020,9,2020,OP2,191,9/22/20 11:02,ESS,Unsuccessful Processing in VBMS - Packet Offramped
10159729,OFF RAMPED,1982484,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10159729 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10159729 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10159729 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 12:34,BVA_APPEALS_REMAND,Unsuccessful Processing in VBMS - Packet Offramped
10159965,OFF RAMPED,1982627,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10159965 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10159965 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10159965 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 10:59,BVA_APPEALS_REMAND,Unsuccessful Processing in VBMS - Packet Offramped
10161336,OFF RAMPED,1983002,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 5:39,UNKNOWN,Add Document - Document Added
10161134,OFF RAMPED,1983088,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 10161134 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10161134 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10161134 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 11:33,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10160603,PROCESSED,1983220,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 11:20,UNKNOWN,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
10160614,PROCESSED,1983606,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 12:01,BVA_APPEALS_REMAND,Process Packet - Packet Processed
10161805,OFF RAMPED,1983763,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 10161805 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10161805 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10161805 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 12:40,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10161819,PROCESSED,1983849,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 12:28,UNKNOWN,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
10162322,OFF RAMPED,1984181,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10162322 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10162322 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10162322 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 13:12,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10162444,PROCESSED,1984274,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 15:22,UNKNOWN,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
10163018,PROCESSED,1984406,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 14:08,BVA_APPEALS_REMAND,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
10163081,OFF RAMPED,1984624,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 10163081 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10163081 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10163081 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 14:41,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10163301,PROCESSED,1984649,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 14:42,UNKNOWN,Process Packet - Packet Processed
10163318,PROCESSED,1984674,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 14:38,MEDICAL_EVIDENCE,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
10163097,PROCESSED,1984756,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 14:41,MEDICAL_EVIDENCE,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
10163748,PROCESSED,1984785,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 15:02,BVA_APPEALS_REMAND,Process Packet - Packet Processed
10163562,REVIEWED,1984810,HIL_VBMS,EVD-COR,EVD-COR,Correspondence,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 15:06,UNKNOWN,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile
484218,OFF RAMPED,1981218,OFFRAMPED,RM,RM,Returned Mail,Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 0) (Attempt #0),Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 0) (Attempt #0),Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 0) (Attempt #0),PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Medium,9/22/2020,9,2020,OP2,191,9/22/20 11:03,ESS,Unsuccessful Processing in VBMS - Packet Offramped
21904571,OFF RAMPED,1981403,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 21904571 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 21904571 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 21904571 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 10:25,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10158581,OFF RAMPED,1982254,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10158581 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10158581 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10158581 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 10:42,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10160672,REVIEWED,1982990,HIL_VBMS,EVD-COR,EVD-COR,Correspondence,Final Exception Reason: Business Exception The Veteran profile name did not match. (Attempt #0),Final Exception Reason: Business Exception The Veteran profile name did not match. (Attempt #0),Final Exception Reason: Business Exception The Veteran profile name did not match. (Attempt #0),PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 11:06,VERIFICATION_REQUEST,Perform Record Matching - Name Not Matched via Name Compare Algorithm
10161133,PROCESSED,1983375,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 11:44,UNKNOWN,Process Packet - Packet Processed
10161973,OFF RAMPED,1983811,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10161973 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10161973 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10161973 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 15:20,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10162196,PROCESSED,1984075,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 15:21,STATUS_REQUEST,Process Packet - Packet Processed
10162182,OFF RAMPED,1984076,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 10162182 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10162182 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10162182 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 12:46,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10162290,PROCESSED,1984176,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 15:21,UNKNOWN,Process Packet - Packet Processed
10162463,PROCESSED,1984261,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 13:39,UNKNOWN,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
10162451,PROCESSING,1984326,PENDING UPLOAD,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 13:48,VERIFICATION_REQUEST,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
10163035,OFF RAMPED,1984361,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,Outcome : Packet Routed to RMC Queue,Outcome : Packet Routed to RMC Queue,Outcome : Packet Routed to RMC Queue,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 14:06,FOIA_PRIVACYACT,Unsuccessful Processing in VBMS - Packet Offramped
21906943,PROCESSED,1984461,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 14:07,MEDICAL_EVIDENCE,Process Packet - Packet Processed
10162995,OFF RAMPED,1984462,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 10162995 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10162995 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10162995 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 14:08,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10163087,PROCESSED,1984612,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 14:42,UNKNOWN,Process Packet - Packet Processed
10163079,PROCESSED,1984597,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 14:39,UNKNOWN,Process Packet - Packet Processed
10163340,OFF RAMPED,1984611,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 10163340 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10163340 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10163340 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 14:38,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10163344,PROCESSED,1984711,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 14:53,MEDICAL_EVIDENCE,Process Packet - Packet Processed
10163344,PROCESSED,1984712,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 14:41,MEDICAL_EVIDENCE,Add Document - Document Added
10163481,PROCESSED,1984811,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 15:33,UNKNOWN,Process Packet - Packet Processed
10157082,PROCESSING,1975392,PENDING UPLOAD,EVD-COR,EVD-COR,Correspondence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 15:18,UNKNOWN,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
10161019,OFF RAMPED,1982980,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 10161019 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10161019 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10161019 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 11:27,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10160784,OFF RAMPED,1983078,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 5:42,UNKNOWN,Add Document - Document Added
10161085,PROCESSED,1983278,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 11:22,UNKNOWN,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
10160558,PROCESSED,1983480,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 12:02,UNKNOWN,Process Packet - Packet Processed
10161089,PROCESSING,1983514,PENDING UPLOAD,EVD-COR,EVD-COR,Correspondence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 11:50,UNKNOWN,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
10160834,PROCESSED,1983571,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/22/2020,9,2020,OP2,191,9/22/20 11:29,ATTORNEY_FEE_LETTER_FROM_POA,"Outcome: Successfully Added Unsolicited Evidence, Added Note"
