PACKET_NUMBER,PACKET_STATUS,DOC_ID,DOC_STATUS,DOC_TYPE,DOC_TYPE_EM,DOC_TYPE_DESCRIPTION,CONTROL_POINT,EVENT_NOTE,EVENT_NOTE_OUTCOME,INVOICING_STATUS,CHARGEABLE,COMPLEXITY,PROCESSING_DATE,MONTH,YEAR,BILLING_CYCLE,BATCH_ID,LAST_UPDTED_DATE,DOC_CLASSIFICATION_CODE,EVENT_NOTES
10505268,PROCESSED,2608431,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 12:16,STATUS_REQUEST,Process Packet - Packet Processed
10505446,PROCESSED,2608529,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 12:12,UNKNOWN,Process Packet - Packet Processed
10505795,PROCESSED,2608648,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 12:13,FOIA_PRIVACYACT,Process Packet - Packet Processed
10498247,OFF RAMPED,2608580,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 8:36,ATTORNEY_FEE_LETTER_FROM_POA,Add Document - Document Added
10505696,PROCESSED,2608665,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 12:15,UNKNOWN,Process Packet - Packet Processed
10505957,OFF RAMPED,2609465,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 13:06,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10506177,OFF RAMPED,2609567,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10506177 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10506177 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10506177 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 14:15,BVA_APPEALS_REMAND,Unsuccessful Processing in VBMS - Packet Offramped
10506393,PROCESSING,2609818,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 15:16,MEDICAL_EVIDENCE,Process Document - Document Processed
10506620,PROCESSED,2609835,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 15:21,VERIFICATION_REQUEST,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
10506462,OFF RAMPED,2609933,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 10506462 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10506462 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10506462 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 15:30,BVA_APPEALS_REMAND,Unsuccessful Processing in VBMS - Packet Offramped
10506489,PROCESSED,2610018,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 15:33,FOIA_PRIVACYACT,Process Packet - Packet Processed
10504565,PROCESSED,2607721,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,219,11/6/20 11:55,UNKNOWN,Process Packet - Packet Processed
10504772,OFF RAMPED,2607754,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/6/2020,11,2020,OP2,219,11/6/20 5:01,UNKNOWN,Add Document - Document Added
10504589,PROCESSED,2607785,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,219,11/6/20 13:13,UNKNOWN,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
10504569,PROCESSED,2607853,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,219,11/6/20 11:58,UNKNOWN,Process Packet - Packet Processed
10504931,PROCESSED,2607985,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 12:07,UNKNOWN,Process Packet - Packet Processed
10505688,PROCESSED,2608086,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 12:09,UNKNOWN,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
10505386,OFF RAMPED,2608189,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10505386 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10505386 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10505386 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 12:07,BVA_APPEALS_REMAND,Unsuccessful Processing in VBMS - Packet Offramped
10505361,PROCESSED,2608222,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 12:08,FOIA_PRIVACYACT,Process Packet - Packet Processed
10505840,PROCESSED,2609090,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 14:51,BVA_APPEALS_REMAND,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
10495092,OFF RAMPED,2609426,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 8:56,UNKNOWN,Add Document - Document Added
10506086,PROCESSED,2609525,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 14:00,UNKNOWN,Process Packet - Packet Processed
22193337,OFF RAMPED,2609707,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 14:30,MEDICAL_EVIDENCE,Add Document - Document Added
10506446,PROCESSED,2609775,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 15:11,BVA_APPEALS_REMAND,Process Packet - Packet Processed
10506299,OFF RAMPED,2609925,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10506299 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10506299 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10506299 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 15:30,BVA_APPEALS_REMAND,Unsuccessful Processing in VBMS - Packet Offramped
10506562,PROCESSED,2610043,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 15:35,UNKNOWN,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
22193461,OFF RAMPED,2610125,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 15:40,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10497702,OFF RAMPED,2610193,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 15:26,MEDICAL_EVIDENCE,Add Document - Document Added
10506762,PROCESSED,2610244,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 15:42,UNKNOWN,Process Packet - Packet Processed
10506741,OFF RAMPED,2610294,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 15:28,UNKNOWN,Add Document - Document Added
10506784,OFF RAMPED,2610444,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 15:50,UNKNOWN,Process Document - Document Processed
10506883,PROCESSED,2610512,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 15:51,BVA_APPEALS_REMAND,Process Packet - Packet Processed
22193612,PROCESSED,2610711,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 16:10,BVA_APPEALS_REMAND,Process Packet - Packet Processed
10506974,PROCESSED,2611380,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 17:56,UNKNOWN,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
10493697,OFF RAMPED,2607822,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/6/2020,11,2020,OP2,219,11/6/20 5:03,UNKNOWN,Add Document - Document Added
10493697,OFF RAMPED,2607824,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/6/2020,11,2020,OP2,219,11/6/20 5:03,UNKNOWN,Add Document - Document Added
10505688,PROCESSED,2608081,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 12:09,UNKNOWN,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
10505151,PROCESSED,2608317,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 12:19,STATUS_REQUEST,Process Packet - Packet Processed
10505599,PROCESSED,2608458,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 12:15,MEDICAL_EVIDENCE,Process Packet - Packet Processed
10505143,PROCESSED,2608551,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 12:18,STATUS_REQUEST,Process Packet - Packet Processed
10505765,PROCESSED,2608717,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 12:14,UNKNOWN,Process Packet - Packet Processed
10505722,OFF RAMPED,2608753,OCRSUCCESS,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 8:36,UNKNOWN,Add Document - Document Added
10505776,PROCESSED,2608760,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 12:17,BVA_APPEALS_REMAND,Process Packet - Packet Processed
10505245,PROCESSED,2608953,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 12:23,STATUS_REQUEST,Process Packet - Packet Processed
10505270,PROCESSED,2608987,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 13:52,UNKNOWN,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
22192616,PROCESSED,2609094,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/7/20 1:40,MEDICAL_REQUEST_REJECT_NOTICE,Process Packet - Packet Processed
10504542,PROCESSED,2609487,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,219,11/6/20 15:04,BVA_APPEALS_REMAND,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
10504626,OFF RAMPED,2609496,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/6/2020,11,2020,OP2,219,11/6/20 13:26,UNKNOWN,Add Document - Document Added
10506075,PROCESSED,2609530,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Contentions,Contentions Added,Add Contentions - Contentions Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 14:02,VERIFICATION_REQUEST,Process Packet - Packet Processed
10506180,PROCESSED,2609653,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 14:27,MEDICAL_EVIDENCE,Process Packet - Packet Processed
10506293,PROCESSED,2609753,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 15:24,BVA_APPEALS_REMAND,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
10506520,OFF RAMPED,2609830,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 15:15,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10506487,PROCESSED,2609930,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 15:27,UNKNOWN,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
10506648,PROCESSED,2609989,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 15:33,BVA_APPEALS_REMAND,Process Packet - Packet Processed
22193408,PROCESSED,2610023,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 15:37,UNKNOWN,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
10506418,PROCESSED,2610030,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 15:35,UNKNOWN,Process Packet - Packet Processed
10497702,OFF RAMPED,2610230,OCRSUCCESS,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 15:27,UNKNOWN,Add Document - Document Added
10493697,OFF RAMPED,2607826,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/6/2020,11,2020,OP2,219,11/6/20 5:03,BVA_APPEALS_REMAND,Add Document - Document Added
10504718,PROCESSED,2607862,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,219,11/6/20 12:01,BVA_APPEALS_REMAND,Process Packet - Packet Processed
10504942,PROCESSED,2607911,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 12:01,MEDICAL_EVIDENCE,Process Packet - Packet Processed
10504985,PROCESSED,2607913,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 12:02,MEDICAL_EVIDENCE,Process Packet - Packet Processed
10505242,PROCESSED,2608162,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 12:05,FOIA_PRIVACYACT,"Outcome: Successfully Added Unsolicited Evidence, Added Note"
10496384,OFF RAMPED,2608228,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 8:31,UNKNOWN,Add Document - Document Added
10505405,PROCESSED,2608498,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 12:10,FOIA_PRIVACYACT,Process Packet - Packet Processed
10505444,PROCESSED,2608464,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 12:12,UNKNOWN,Process Packet - Packet Processed
10505257,PROCESSED,2608713,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 12:12,UNKNOWN,"Outcome: Successfully Added Unsolicited Evidence, Added Note"
10505403,PROCESSED,2608749,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 12:17,MEDICAL_EVIDENCE,Process Packet - Packet Processed
10505776,PROCESSED,2608762,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 12:14,UNKNOWN,"Outcome: Successfully Added Unsolicited Evidence, Added Note"
10505355,PROCESSED,2608798,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 12:17,UNKNOWN,Process Packet - Packet Processed
10505481,PROCESSED,2609164,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 12:23,UNKNOWN,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
10505137,PROCESSED,2609249,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/7/20 1:32,MEDICAL_EVIDENCE,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
10505138,PROCESSED,2609283,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 12:21,FOIA_PRIVACYACT,Process Packet - Packet Processed
10506008,PROCESSED,2609534,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 14:00,UNKNOWN,Process Packet - Packet Processed
10506225,PROCESSED,2609600,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 14:34,UNKNOWN,Process Document - Document Processed
22193395,PROCESSED,2609798,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 15:21,UNKNOWN,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
10506663,PROCESSED,2609985,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 16:50,BVA_APPEALS_REMAND,"Outcome: Successfully Added Unsolicited Evidence, Added Note"
10506417,PROCESSED,2610000,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 15:32,FOIA_PRIVACYACT,Process Packet - Packet Processed
10506741,OFF RAMPED,2610285,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/6/2020,11,2020,OP2,220,11/6/20 15:28,UNKNOWN,Add Document - Document Added
