PACKET_NUMBER,PACKET_STATUS,DOC_ID,DOC_STATUS,DOC_TYPE,DOC_TYPE_EM,DOC_TYPE_DESCRIPTION,CONTROL_POINT,EVENT_NOTE,EVENT_NOTE_OUTCOME,INVOICING_STATUS,CHARGEABLE,COMPLEXITY,PROCESSING_DATE,MONTH,YEAR,BILLING_CYCLE,BATCH_ID,LAST_UPDTED_DATE,DOC_CLASSIFICATION_CODE,EVENT_NOTES
10683219,PROCESSED,2899176,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/26/2020,11,2020,OP2,229,11/26/20 14:53,BVA_APPEALS_REMAND,Process Packet - Packet Processed
10683163,PROCESSED,2899261,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/26/2020,11,2020,OP2,229,11/26/20 14:48,UNKNOWN,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
10683493,OFF RAMPED,2899478,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,Outcome : Packet Routed to RMC Queue,Outcome : Packet Routed to RMC Queue,Outcome : Packet Routed to RMC Queue,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,11/26/2020,11,2020,OP2,229,11/26/20 15:02,FOIA_PRIVACYACT,Unsuccessful Processing in VBMS - Packet Offramped
10683765,PROCESSED,2899512,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/26/2020,11,2020,OP2,229,11/26/20 15:02,UNKNOWN,Process Packet - Packet Processed
10683511,PROCESSED,2899559,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/26/2020,11,2020,OP2,229,11/26/20 15:04,BVA_APPEALS_REMAND,Process Packet - Packet Processed
10683707,PROCESSED,2899627,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/26/2020,11,2020,OP2,229,11/26/20 15:15,MEDICAL_EVIDENCE,Process Packet - Packet Processed
10683643,PROCESSED,2899661,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/26/2020,11,2020,OP2,229,11/26/20 15:08,UNKNOWN,Process Packet - Packet Processed
10683874,OFF RAMPED,2900495,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/27/2020,11,2020,OP2,230,11/27/20 14:22,UNKNOWN,Add Document - Document Added
10683875,OFF RAMPED,2900478,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10683875 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10683875 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10683875 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,11/27/2020,11,2020,OP2,230,11/27/20 14:31,BVA_APPEALS_REMAND,Unsuccessful Processing in VBMS - Packet Offramped
10683912,OFF RAMPED,2900614,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/27/2020,11,2020,OP2,230,11/27/20 15:05,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10683913,REVIEWED,2900665,HIL_VBMS,EVD-COR,EVD-COR,Correspondence,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,11/27/2020,11,2020,OP2,230,11/27/20 15:13,UNKNOWN,Moved CMP Inbound to HIL
10683921,PROCESSED,2900648,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Contentions,Contentions Added,Add Contentions - Contentions Added,PROCESSED,CHARGEABLE,High,11/27/2020,11,2020,OP2,230,11/27/20 15:17,DMC_ISSUE,Process Packet - Packet Processed
22319458,PROCESSED,2900746,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/27/2020,11,2020,OP2,230,11/27/20 17:19,BVA_APPEALS_REMAND,Process Packet - Packet Processed
22319393,PROCESSED,2900763,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/27/2020,11,2020,OP2,230,11/27/20 17:18,VERIFICATION_REQUEST,Process Packet - Packet Processed
22319508,OFF RAMPED,2900831,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,11/27/2020,11,2020,OP2,230,11/27/20 17:34,UNKNOWN,Offramp - Packet was already in another queue.
22319532,PROCESSED,2901214,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/27/2020,11,2020,OP2,230,11/27/20 18:04,UNKNOWN,"Outcome: Successfully Added Unsolicited Evidence, Added Note"
22320067,PROCESSED,2901550,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/27/2020,11,2020,OP2,230,11/27/20 18:34,UNKNOWN,Process Packet - Packet Processed
22319936,PROCESSED,2901835,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/27/2020,11,2020,OP2,230,11/27/20 18:46,BVA_APPEALS_REMAND,Process Packet - Packet Processed
22320121,OFF RAMPED,2901882,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/27/2020,11,2020,OP2,230,11/27/20 18:47,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
22320693,PROCESSED,2902150,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/27/2020,11,2020,OP2,230,11/27/20 19:13,UNKNOWN,Process Packet - Packet Processed
598062,OFF RAMPED,2903137,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/27/2020,11,2020,OP2,230,11/27/20 20:11,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
22320777,OFF RAMPED,2903171,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/27/2020,11,2020,OP2,230,11/27/20 20:13,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
22321435,OFF RAMPED,2903269,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,Outcome : Packet Routed to RMC Queue,Outcome : Packet Routed to RMC Queue,Outcome : Packet Routed to RMC Queue,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,11/27/2020,11,2020,OP2,230,11/27/20 20:21,FOIA_PRIVACYACT,Unsuccessful Processing in VBMS - Packet Offramped
10684519,PROCESSED,2903371,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Contentions,Contentions Added,Add Contentions - Contentions Added,PROCESSED,CHARGEABLE,High,11/27/2020,11,2020,OP2,230,11/27/20 20:32,AUDIT_REQUEST,Process Packet - Packet Processed
10684508,PROCESSED,2903588,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/27/2020,11,2020,OP2,230,11/27/20 20:39,UNKNOWN,Process Packet - Packet Processed
22321217,PROCESSED,2903754,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/27/2020,11,2020,OP2,230,11/27/20 20:51,DMC_ISSUE,Process Packet - Packet Processed
10684535,OFF RAMPED,2903958,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/27/2020,11,2020,OP2,230,11/27/20 20:37,UNKNOWN,Add Document - Document Added
22320851,PROCESSED,2903971,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/27/2020,11,2020,OP2,230,11/27/20 21:24,UNKNOWN,Process Packet - Packet Processed
10684658,PROCESSED,2904158,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/27/2020,11,2020,OP2,230,11/27/20 21:57,UNKNOWN,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
22321996,PROCESSED,2904141,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Contentions,Contentions Added,Add Contentions - Contentions Added,PROCESSED,CHARGEABLE,High,11/27/2020,11,2020,OP2,230,11/27/20 22:00,AUDIT_REQUEST,Process Packet - Packet Processed
22322333,OFF RAMPED,2904222,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/27/2020,11,2020,OP2,230,11/27/20 22:02,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
22322101,OFF RAMPED,2904307,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/27/2020,11,2020,OP2,230,11/27/20 20:54,BVA_APPEALS_REMAND,Add Document - Document Added
22322484,PROCESSED,2904341,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/27/2020,11,2020,OP2,230,11/27/20 22:19,UNKNOWN,Process Packet - Packet Processed
22322301,OFF RAMPED,2904426,VBOTPROCESSING,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/27/2020,11,2020,OP2,230,11/27/20 21:06,UNKNOWN,Add Document - Document Added
22322639,OFF RAMPED,2904524,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/27/2020,11,2020,OP2,230,11/27/20 22:35,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10679326,OFF RAMPED,2887316,PENDING UPLOAD,EVD-COR,EVD-COR,Correspondence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,11/27/2020,11,2020,OP2,229,11/27/20 16:09,UNKNOWN,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
596663,OFF RAMPED,2887759,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,Outcome: Business Rule - Eligible claim has closed since the date COR/TPC was received - Offramping,Outcome: Business Rule - Eligible claim has closed since the date COR/TPC was received - Offramping,Outcome: Business Rule - Eligible claim has closed since the date COR/TPC was received - Offramping,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,11/26/2020,11,2020,OP2,229,11/26/20 13:50,VERIFICATION_REQUEST,Unsuccessful Processing in VBMS - Packet Offramped
10679702,OFF RAMPED,2887966,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,Outcome : Packet Routed to RMC Queue,Outcome : Packet Routed to RMC Queue,Outcome : Packet Routed to RMC Queue,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,11/26/2020,11,2020,OP2,229,11/26/20 13:52,FOIA_PRIVACYACT,Unsuccessful Processing in VBMS - Packet Offramped
10682188,OFF RAMPED,2898076,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10682188 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10682188 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10682188 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,11/26/2020,11,2020,OP2,229,11/26/20 12:13,BVA_APPEALS_REMAND,Unsuccessful Processing in VBMS - Packet Offramped
10682065,OFF RAMPED,2898169,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10682065 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10682065 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10682065 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,11/26/2020,11,2020,OP2,229,11/26/20 12:15,BVA_APPEALS_REMAND,Unsuccessful Processing in VBMS - Packet Offramped
10682881,PROCESSED,2898562,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/26/2020,11,2020,OP2,229,11/26/20 13:37,STATUS_REQUEST,Process Packet - Packet Processed
10682907,OFF RAMPED,2898619,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/26/2020,11,2020,OP2,229,11/26/20 6:44,UNKNOWN,Add Document - Document Added
10682994,OFF RAMPED,2898862,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/26/2020,11,2020,OP2,229,11/26/20 14:40,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10682534,OFF RAMPED,2898948,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/26/2020,11,2020,OP2,229,11/26/20 7:22,UNKNOWN,Add Document - Document Added
10676583,OFF RAMPED,2899048,OCRSUCCESS,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/26/2020,11,2020,OP2,229,11/26/20 7:29,MEDICAL_EVIDENCE,Add Document - Document Added
10676583,OFF RAMPED,2899055,OCRSUCCESS,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/26/2020,11,2020,OP2,229,11/26/20 7:29,UNKNOWN,Add Document - Document Added
10683018,PROCESSED,2899062,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/26/2020,11,2020,OP2,229,11/26/20 14:38,UNKNOWN,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
10683035,OFF RAMPED,2899162,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,11/26/2020,11,2020,OP2,229,11/26/20 14:52,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10683500,PROCESSED,2899355,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,11/26/2020,11,2020,OP2,229,11/26/20 14:58,UNKNOWN,Process Packet - Packet Processed
