PACKET_NUMBER,PACKET_STATUS,DOC_ID,DOC_STATUS,DOC_TYPE,DOC_TYPE_EM,DOC_TYPE_DESCRIPTION,CONTROL_POINT,EVENT_NOTE,EVENT_NOTE_OUTCOME,INVOICING_STATUS,CHARGEABLE,COMPLEXITY,PROCESSING_DATE,MONTH,YEAR,BILLING_CYCLE,BATCH_ID,LAST_UPDTED_DATE,DOC_CLASSIFICATION_CODE,
10029648,OFF RAMPED,1814616,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 10029648 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10029648 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10029648 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/2/2020,9,2020,OP2,185,9/2/20 12:39,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10029730,OFF RAMPED,1814650,OCRSUCCESS,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/2/2020,9,2020,OP2,185,9/2/20 12:52,UNKNOWN,Add Document - Document Added
10030081,OFF RAMPED,1814707,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 10030081 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10030081 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10030081 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/2/2020,9,2020,OP2,186,9/2/20 14:28,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10030453,PROCESSED,1814816,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/2/2020,9,2020,OP2,186,9/2/20 14:40,BVA_APPEALS_REMAND,Process Packet - Packet Processed
10030877,PROCESSED,1814950,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/2/2020,9,2020,OP2,186,9/2/20 15:23,UNKNOWN,Process Packet - Packet Processed
10030947,PROCESSED,1814986,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/2/2020,9,2020,OP2,186,9/2/20 15:24,FOIA_PRIVACYACT,Process Packet - Packet Processed
10031091,PROCESSED,1815152,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/2/2020,9,2020,OP2,186,9/2/20 15:39,UNKNOWN,Process Packet - Packet Processed
10031098,OFF RAMPED,1815286,VBOTPROCESSING,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/2/2020,9,2020,OP2,186,9/2/20 15:51,UNKNOWN,Add Document - Document Added
10031114,OFF RAMPED,1815386,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10031114 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10031114 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10031114 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/2/2020,9,2020,OP2,186,9/2/20 16:02,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10031468,PROCESSED,1815486,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/2/2020,9,2020,OP2,186,9/2/20 16:23,MEDICAL_EVIDENCE,Add VBMS Note - Note Added to VBMS
21789348,OFF RAMPED,1815586,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 21789348 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 21789348 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 21789348 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/2/2020,9,2020,OP2,186,9/2/20 16:31,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10024102,OFF RAMPED,1809644,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10024102 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10024102 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10024102 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/2/2020,9,2020,OP2,185,9/2/20 11:39,UNKNOWN,Process Document - Document Processed
10026366,OFF RAMPED,1811541,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,HIL Packet Reassigned to Assignment Queue MA-1,HIL Packet Reassigned to Assignment Queue MA-1,HIL Packet Reassigned to Assignment Queue MA-1,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/2/2020,9,2020,OP2,185,9/2/20 15:59,UNKNOWN,Process Document - Document Processed
10028212,OFF RAMPED,1812877,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,Outcome : Packet Routed to RMC Queue,Outcome : Packet Routed to RMC Queue,Outcome : Packet Routed to RMC Queue,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/2/2020,9,2020,OP2,185,9/2/20 11:02,FOIA_PRIVACYACT,Unsuccessful Processing in VBMS - Packet Offramped
10026897,OFF RAMPED,1812988,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,HIL Packet Reassigned to Assignment Queue MA-1,HIL Packet Reassigned to Assignment Queue MA-1,HIL Packet Reassigned to Assignment Queue MA-1,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/2/2020,9,2020,OP2,185,9/2/20 16:49,UNKNOWN,Process Document - Document Processed
10028236,OFF RAMPED,1813395,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 10028236 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10028236 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10028236 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/2/2020,9,2020,OP2,185,9/2/20 10:14,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10028027,PROCESSED,1813524,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/2/2020,9,2020,OP2,185,9/2/20 10:43,UNKNOWN,Process Packet - Packet Processed
10029133,OFF RAMPED,1813574,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10029133 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10029133 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10029133 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/2/2020,9,2020,OP2,185,9/2/20 10:17,BVA_APPEALS_REMAND,Unsuccessful Processing in VBMS - Packet Offramped
10028632,PROCESSED,1813613,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/2/2020,9,2020,OP2,185,9/2/20 10:21,VERIFICATION_REQUEST,Process Packet - Packet Processed
10029152,PROCESSED,1813724,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/2/2020,9,2020,OP2,185,9/2/20 10:22,BVA_APPEALS_REMAND,Process Packet - Packet Processed
10019251,OFF RAMPED,1813924,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/2/2020,9,2020,OP2,185,9/2/20 6:59,UNKNOWN,Add Document - Document Added
10028712,OFF RAMPED,1814067,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 10028712 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10028712 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10028712 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/2/2020,9,2020,OP2,185,9/2/20 10:25,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10029108,PROCESSED,1814056,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/2/2020,9,2020,OP2,185,9/2/20 10:24,UNKNOWN,Process Packet - Packet Processed
10029094,PROCESSED,1814081,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/2/2020,9,2020,OP2,185,9/2/20 10:31,MEDICAL_EVIDENCE,Process Packet - Packet Processed
10028524,OFF RAMPED,1814124,OCRSUCCESS,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/2/2020,9,2020,OP2,185,9/2/20 7:12,UNKNOWN,Add Document - Document Added
10029615,PROCESSED,1814524,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/2/2020,9,2020,OP2,185,9/2/20 12:02,UNKNOWN,Process Packet - Packet Processed
10030436,PROCESSED,1814735,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/2/2020,9,2020,OP2,186,9/2/20 14:33,BVA_APPEALS_REMAND,Process Packet - Packet Processed
10030472,PROCESSED,1814817,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/2/2020,9,2020,OP2,186,9/2/20 14:39,UNKNOWN,Process Packet - Packet Processed
10030621,PROCESSED,1814860,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/2/2020,9,2020,OP2,186,9/2/20 14:56,UNKNOWN,Process Packet - Packet Processed
10030862,PROCESSED,1814978,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/2/2020,9,2020,OP2,186,9/2/20 15:25,BVA_APPEALS_REMAND,Process Packet - Packet Processed
10030738,PROCESSED,1815085,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/2/2020,9,2020,OP2,186,9/2/20 15:47,BVA_APPEALS_REMAND,Process Packet - Packet Processed
21789160,PROCESSED,1815135,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/2/2020,9,2020,OP2,186,9/2/20 15:39,MEDICAL_EVIDENCE,Process Packet - Packet Processed
21789185,PROCESSED,1815242,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/2/2020,9,2020,OP2,186,9/2/20 15:50,UNKNOWN,Add VBMS Note - Note Added to VBMS
10028250,OFF RAMPED,1813385,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 10028250 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10028250 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10028250 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/2/2020,9,2020,OP2,185,9/2/20 10:15,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10028257,OFF RAMPED,1813466,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 10028257 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10028257 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10028257 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/2/2020,9,2020,OP2,185,9/2/20 10:16,UNKNOWN,Process Document - Document Processed
10028351,PROCESSED,1813517,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/2/2020,9,2020,OP2,185,9/2/20 10:21,BVA_APPEALS_REMAND,Process Packet - Packet Processed
10018848,OFF RAMPED,1813534,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/2/2020,9,2020,OP2,185,9/2/20 6:02,UNKNOWN,Add Document - Document Added
10028545,OFF RAMPED,1813700,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 10028545 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10028545 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10028545 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/2/2020,9,2020,OP2,185,9/2/20 10:20,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10028832,PROCESSED,1813802,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/2/2020,9,2020,OP2,185,9/2/20 10:22,VERIFICATION_REQUEST,Process Packet - Packet Processed
10028339,PROCESSED,1814036,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/2/2020,9,2020,OP2,185,9/2/20 10:30,UNKNOWN,Process Packet - Packet Processed
10029148,PROCESSED,1814053,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/2/2020,9,2020,OP2,185,9/2/20 10:25,UNKNOWN,Process Packet - Packet Processed
10028340,OFF RAMPED,1814070,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10028340 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10028340 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10028340 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/2/2020,9,2020,OP2,185,9/2/20 10:26,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10029119,PROCESSED,1814121,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/2/2020,9,2020,OP2,185,9/2/20 10:26,UNKNOWN,Process Packet - Packet Processed
10028524,OFF RAMPED,1814138,OCRSUCCESS,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/2/2020,9,2020,OP2,185,9/2/20 7:13,UNKNOWN,Add Document - Document Added
10029458,PROCESSING,1814436,PENDING UPLOAD,EVD-COR,EVD-COR,Correspondence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/2/2020,9,2020,OP2,185,9/2/20 10:32,UNKNOWN,Process Document - Document Processed
10028755,PROCESSED,1814504,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/2/2020,9,2020,OP2,185,9/2/20 11:35,UNKNOWN,Add VBMS Note - Note Added to VBMS
10029609,OFF RAMPED,1814521,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10029609 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10029609 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10029609 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/2/2020,9,2020,OP2,185,9/2/20 12:01,BVA_APPEALS_REMAND,Unsuccessful Processing in VBMS - Packet Offramped
10029582,PROCESSED,1814572,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/2/2020,9,2020,OP2,185,9/2/20 12:17,BVA_APPEALS_REMAND,Add VBMS Note - Note Added to VBMS
10029592,PROCESSED,1814589,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/2/2020,9,2020,OP2,185,9/2/20 12:25,UNKNOWN,Process Packet - Packet Processed
10029730,OFF RAMPED,1814653,OCRSUCCESS,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/2/2020,9,2020,OP2,185,9/2/20 12:51,UNKNOWN,Add Document - Document Added
10028691,PROCESSED,1814806,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/2/2020,9,2020,OP2,186,9/2/20 14:38,FOIA_PRIVACYACT,Process Packet - Packet Processed
21788986,PROCESSED,1814904,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/2/2020,9,2020,OP2,186,9/2/20 15:12,BVA_APPEALS_REMAND,Process Packet - Packet Processed
10030760,PROCESSED,1814972,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/2/2020,9,2020,OP2,186,9/2/20 15:24,BVA_APPEALS_REMAND,Process Packet - Packet Processed
10030944,OFF RAMPED,1815389,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,HIL Packet Reassigned to Assignment Queue MA-1,HIL Packet Reassigned to Assignment Queue MA-1,HIL Packet Reassigned to Assignment Queue MA-1,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/2/2020,9,2020,OP2,186,9/2/20 18:19,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10025582,OFF RAMPED,1810713,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,HIL Packet Reassigned to Assignment Queue MA-1,HIL Packet Reassigned to Assignment Queue MA-1,HIL Packet Reassigned to Assignment Queue MA-1,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/2/2020,9,2020,OP2,185,9/2/20 15:59,UNKNOWN,Process Document - Document Processed
10028163,OFF RAMPED,1812887,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10028163 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10028163 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10028163 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/2/2020,9,2020,OP2,185,9/2/20 10:12,BVA_APPEALS_REMAND,Unsuccessful Processing in VBMS - Packet Offramped
10028584,PROCESSED,1813564,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/2/2020,9,2020,OP2,185,9/2/20 10:17,UNKNOWN,Process Packet - Packet Processed
10029243,PROCESSED,1813589,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/2/2020,9,2020,OP2,185,9/2/20 10:19,UNKNOWN,Process Packet - Packet Processed
10028793,PROCESSED,1814066,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/2/2020,9,2020,OP2,185,9/2/20 10:26,UNKNOWN,Process Packet - Packet Processed
10029306,OFF RAMPED,1814100,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10029306 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10029306 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10029306 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/2/2020,9,2020,OP2,185,9/2/20 10:25,BVA_APPEALS_REMAND,Unsuccessful Processing in VBMS - Packet Offramped
10029116,PROCESSED,1814125,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/2/2020,9,2020,OP2,185,9/2/20 10:33,ATTORNEY_FEE_LETTER_FROM_POA,Process Packet - Packet Processed
10028812,OFF RAMPED,1814130,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10028812 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10028812 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10028812 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/2/2020,9,2020,OP2,185,9/2/20 10:28,BVA_APPEALS_REMAND,Unsuccessful Processing in VBMS - Packet Offramped
10028544,OFF RAMPED,1814164,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 10028544 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10028544 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10028544 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/2/2020,9,2020,OP2,185,9/2/20 10:27,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
