PACKET_NUMBER,PACKET_STATUS,DOC_ID,DOC_STATUS,DOC_TYPE,DOC_TYPE_EM,DOC_TYPE_DESCRIPTION,CONTROL_POINT,EVENT_NOTE,EVENT_NOTE_OUTCOME,INVOICING_STATUS,CHARGEABLE,COMPLEXITY,PROCESSING_DATE,MONTH,YEAR,BILLING_CYCLE,BATCH_ID,LAST_UPDTED_DATE,DOC_CLASSIFICATION_CODE,
10101458,OFF RAMPED,1893368,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,Outcome : Packet Routed to RMC Queue,Outcome : Packet Routed to RMC Queue,Outcome : Packet Routed to RMC Queue,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/12/2020,9,2020,OP2,188,9/12/20 12:42,FOIA_PRIVACYACT,Unsuccessful Processing in VBMS - Packet Offramped
10101470,PROCESSED,1893402,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/12/2020,9,2020,OP2,188,9/12/20 12:47,FOIA_PRIVACYACT,Process Packet - Packet Processed
10101451,OFF RAMPED,1893453,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 10101451 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10101451 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10101451 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/12/2020,9,2020,OP2,188,9/12/20 12:51,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10101514,PROCESSED,1893538,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/12/2020,9,2020,OP2,188,9/12/20 13:49,UNKNOWN,Process Packet - Packet Processed
10102155,OFF RAMPED,1893953,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 10102155 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10102155 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10102155 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/12/2020,9,2020,OP2,188,9/12/20 13:31,BVA_APPEALS_REMAND,Unsuccessful Processing in VBMS - Packet Offramped
21844324,PROCESSED,1894338,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/12/2020,9,2020,OP2,188,9/12/20 16:18,ESS,Process Packet - Packet Processed
21844544,PROCESSED,1894538,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/12/2020,9,2020,OP2,188,9/12/20 17:19,ESS,Process Packet - Packet Processed
21845638,OFF RAMPED,1894589,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 21845638 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 21845638 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 21845638 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/12/2020,9,2020,OP2,188,9/12/20 16:47,BVA_APPEALS_REMAND,Unsuccessful Processing in VBMS - Packet Offramped
21844339,PROCESSED,1894623,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/12/2020,9,2020,OP2,188,9/12/20 16:50,UNKNOWN,Process Packet - Packet Processed
21845289,OFF RAMPED,1894740,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 21845289 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 21845289 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 21845289 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/12/2020,9,2020,OP2,188,9/12/20 17:00,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
21844852,PROCESSED,1894725,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/12/2020,9,2020,OP2,188,9/12/20 17:04,UNKNOWN,Process Packet - Packet Processed
10100419,OFF RAMPED,1892183,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10100419 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10100419 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10100419 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/12/2020,9,2020,OP2,188,9/12/20 10:46,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10100344,OFF RAMPED,1892185,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,Outcome : Packet Routed to RMC Queue,Outcome : Packet Routed to RMC Queue,Outcome : Packet Routed to RMC Queue,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/12/2020,9,2020,OP2,188,9/12/20 10:40,FOIA_PRIVACYACT,Unsuccessful Processing in VBMS - Packet Offramped
10100400,OFF RAMPED,1892249,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 10100400 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10100400 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10100400 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/12/2020,9,2020,OP2,188,9/12/20 10:47,BVA_APPEALS_REMAND,Unsuccessful Processing in VBMS - Packet Offramped
10101329,OFF RAMPED,1892283,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 10101329 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10101329 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10101329 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/12/2020,9,2020,OP2,188,9/12/20 10:53,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10100139,PROCESSED,1892300,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/12/2020,9,2020,OP2,188,9/12/20 10:53,UNKNOWN,Process Packet - Packet Processed
10100587,OFF RAMPED,1892319,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10100587 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10100587 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10100587 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/12/2020,9,2020,OP2,188,9/12/20 10:56,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10100311,PROCESSED,1892419,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/12/2020,9,2020,OP2,188,9/12/20 11:07,FOIA_PRIVACYACT,Process Packet - Packet Processed
10100580,PROCESSED,1892634,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/12/2020,9,2020,OP2,188,9/12/20 11:25,UNKNOWN,Process Packet - Packet Processed
10101181,REVIEWED,1893021,HIL_VBMS,EVD-TPC,EVD-TPC,Third Party Correspondence,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/12/2020,9,2020,OP2,188,9/12/20 12:32,UNKNOWN,Final Exception Reason: Business Exception No profile was found for any of the available data. (Attempt #0)
10101196,OFF RAMPED,1893070,VBOTPROCESSING,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/12/2020,9,2020,OP2,188,9/12/20 6:39,UNKNOWN,Add Document - Document Added
10101905,OFF RAMPED,1893606,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 10101905 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10101905 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10101905 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/12/2020,9,2020,OP2,188,9/12/20 13:04,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10101931,OFF RAMPED,1893736,OCRSUCCESS,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/12/2020,9,2020,OP2,188,9/12/20 9:40,BVA_APPEALS_REMAND,Add Document - Document Added
10102121,PROCESSED,1894106,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/12/2020,9,2020,OP2,188,9/12/20 14:02,UNKNOWN,Process Packet - Packet Processed
21844318,PROCESSED,1894291,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/12/2020,9,2020,OP2,188,9/12/20 16:08,ESS,Process Packet - Packet Processed
21844396,OFF RAMPED,1894355,OFFRAMPED,RM,RM,Returned Mail,Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 0) (Attempt #0),Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 0) (Attempt #0),Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 0) (Attempt #0),PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Medium,9/12/2020,9,2020,OP2,188,9/12/20 16:31,ESS,Unsuccessful Processing in VBMS - Packet Offramped
21844312,OFF RAMPED,1894391,OFFRAMPED,RM,RM,Returned Mail,Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 0) (Attempt #0),Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 0) (Attempt #0),Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 0) (Attempt #0),PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Medium,9/12/2020,9,2020,OP2,188,9/12/20 16:54,ESS,Unsuccessful Processing in VBMS - Packet Offramped
21844275,OFF RAMPED,1894406,OFFRAMPED,RM,RM,Returned Mail,Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 0) (Attempt #0),Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 0) (Attempt #0),Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 0) (Attempt #0),PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Medium,9/12/2020,9,2020,OP2,188,9/12/20 16:55,ESS,Unsuccessful Processing in VBMS - Packet Offramped
21844423,OFF RAMPED,1894608,OFFRAMPED,RM,RM,Returned Mail,Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 0) (Attempt #0),Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 0) (Attempt #0),Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 0) (Attempt #0),PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Medium,9/12/2020,9,2020,OP2,188,9/12/20 17:49,ESS,Unsuccessful Processing in VBMS - Packet Offramped
21844773,PROCESSED,1894642,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/12/2020,9,2020,OP2,188,9/12/20 17:19,UNKNOWN,Process Packet - Packet Processed
21845344,PROCESSED,1894808,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/12/2020,9,2020,OP2,188,9/12/20 18:37,NON_ESS,Process Packet - Packet Processed
10100282,OFF RAMPED,1892086,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 10100282 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10100282 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10100282 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/12/2020,9,2020,OP2,188,9/12/20 10:17,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10100468,OFF RAMPED,1892179,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,Outcome : Packet Routed to RMC Queue,Outcome : Packet Routed to RMC Queue,Outcome : Packet Routed to RMC Queue,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/12/2020,9,2020,OP2,188,9/12/20 10:40,FOIA_PRIVACYACT,Unsuccessful Processing in VBMS - Packet Offramped
10100611,PROCESSED,1892304,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/12/2020,9,2020,OP2,188,9/12/20 10:55,BVA_APPEALS_REMAND,Process Packet - Packet Processed
10101086,PROCESSING,1892311,PENDING UPLOAD,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/12/2020,9,2020,OP2,188,9/12/20 10:57,BVA_APPEALS_REMAND,Add VBMS Note - Note Added to VBMS
10100234,PROCESSED,1892690,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/12/2020,9,2020,OP2,188,9/12/20 11:45,BVA_APPEALS_REMAND,Process Packet - Packet Processed
10100445,OFF RAMPED,1892754,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 10100445 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10100445 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10100445 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/12/2020,9,2020,OP2,188,9/12/20 11:51,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10101196,OFF RAMPED,1893065,VBOTPROCESSING,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/12/2020,9,2020,OP2,188,9/12/20 6:39,UNKNOWN,Add Document - Document Added
10100689,PROCESSING,1893115,PENDING UPLOAD,EVD-COR,EVD-COR,Correspondence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/12/2020,9,2020,OP2,188,9/12/20 12:35,UNKNOWN,Add VBMS Note - Note Added to VBMS
10101300,PROCESSED,1893197,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/12/2020,9,2020,OP2,188,9/12/20 12:44,UNKNOWN,Process Packet - Packet Processed
10101488,PROCESSED,1893265,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/12/2020,9,2020,OP2,188,9/12/20 12:41,FOIA_PRIVACYACT,Process Packet - Packet Processed
10101578,PROCESSED,1893583,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/12/2020,9,2020,OP2,188,9/12/20 13:52,UNKNOWN,Process Packet - Packet Processed
10102199,OFF RAMPED,1894094,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 10102199 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10102199 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10102199 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/12/2020,9,2020,OP2,188,9/12/20 13:41,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
21844497,PROCESSED,1894337,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/12/2020,9,2020,OP2,188,9/12/20 16:37,ESS,Process Packet - Packet Processed
21844323,OFF RAMPED,1894376,OFFRAMPED,RM,RM,Returned Mail,Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 2) (Attempt #2),Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 2) (Attempt #2),Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 2) (Attempt #2),PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Medium,9/12/2020,9,2020,OP2,188,9/12/20 16:53,ESS,Unsuccessful Processing in VBMS - Packet Offramped
21844705,PROCESSED,1894451,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/12/2020,9,2020,OP2,188,9/12/20 16:40,BVA_APPEALS_REMAND,Process Packet - Packet Processed
21844500,OFF RAMPED,1894562,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 21844500 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 21844500 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 21844500 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/12/2020,9,2020,OP2,188,9/12/20 16:49,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
21844419,PROCESSED,1894601,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/12/2020,9,2020,OP2,188,9/12/20 18:00,ESS,Process Packet - Packet Processed
21844785,PROCESSED,1894651,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/12/2020,9,2020,OP2,188,9/12/20 18:18,ESS,Process Packet - Packet Processed
21845991,OFF RAMPED,1894919,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 21845991 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 21845991 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 21845991 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/12/2020,9,2020,OP2,188,9/12/20 18:30,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
21845577,PROCESSED,1894869,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/12/2020,9,2020,OP2,188,9/12/20 18:42,NON_ESS,Process Packet - Packet Processed
21844746,OFF RAMPED,1895044,OFFRAMPED,RM,RM,Returned Mail,Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 0) (Attempt #0),Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 0) (Attempt #0),Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 0) (Attempt #0),PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Medium,9/12/2020,9,2020,OP2,188,9/12/20 19:26,ESS,Unsuccessful Processing in VBMS - Packet Offramped
10100210,OFF RAMPED,1892144,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,Outcome : Packet Routed to RMC Queue,Outcome : Packet Routed to RMC Queue,Outcome : Packet Routed to RMC Queue,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/12/2020,9,2020,OP2,188,9/12/20 10:24,FOIA_PRIVACYACT,Unsuccessful Processing in VBMS - Packet Offramped
10100530,OFF RAMPED,1892246,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10100530 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10100530 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10100530 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/12/2020,9,2020,OP2,188,9/12/20 10:46,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10100631,OFF RAMPED,1892280,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10100631 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10100631 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10100631 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/12/2020,9,2020,OP2,188,9/12/20 10:51,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10100116,OFF RAMPED,1892305,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,Outcome : Packet Routed to RMC Queue,Outcome : Packet Routed to RMC Queue,Outcome : Packet Routed to RMC Queue,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/12/2020,9,2020,OP2,188,9/12/20 10:55,FOIA_PRIVACYACT,Unsuccessful Processing in VBMS - Packet Offramped
10100152,PROCESSED,1892582,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/12/2020,9,2020,OP2,188,9/12/20 11:23,BVA_APPEALS_REMAND,Process Packet - Packet Processed
10100459,OFF RAMPED,1892680,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/12/2020,9,2020,OP2,188,9/12/20 11:51,COMPETENCY_ISSUE,Unsuccessful Processing in VBMS - Packet Offramped
10101193,PROCESSED,1892846,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/12/2020,9,2020,OP2,188,9/12/20 11:54,COMPETENCY_ISSUE,Process Packet - Packet Processed
10100933,PROCESSED,1892905,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/12/2020,9,2020,OP2,188,9/12/20 12:17,UNKNOWN,Process Packet - Packet Processed
