PACKET_NUMBER,PACKET_STATUS,DOC_ID,DOC_STATUS,DOC_TYPE,DOC_TYPE_EM,DOC_TYPE_DESCRIPTION,CONTROL_POINT,EVENT_NOTE,EVENT_NOTE_OUTCOME,INVOICING_STATUS,CHARGEABLE,COMPLEXITY,PROCESSING_DATE,MONTH,YEAR,BILLING_CYCLE,BATCH_ID,LAST_UPDTED_DATE,DOC_CLASSIFICATION_CODE,EVENT_NOTES
10436766,PROCESSED,2471240,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,10/28/2020,10,2020,OP2,215,10/28/20 13:02,UNKNOWN,Process Packet - Packet Processed
10437224,PROCESSED,2471390,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,10/28/2020,10,2020,OP2,215,10/28/20 13:08,BVA_APPEALS_REMAND,Process Packet - Packet Processed
10437226,PROCESSED,2471490,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,10/28/2020,10,2020,OP2,215,10/28/20 13:14,MEDICAL_EVIDENCE,Process Packet - Packet Processed
10437275,OFF RAMPED,2471626,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10437275 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10437275 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10437275 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,10/28/2020,10,2020,OP2,215,10/28/20 13:16,BVA_APPEALS_REMAND,Unsuccessful Processing in VBMS - Packet Offramped
10437250,PROCESSED,2471676,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,10/28/2020,10,2020,OP2,215,10/28/20 13:21,FOIA_PRIVACYACT,Process Packet - Packet Processed
10437082,PROCESSED,2471776,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,10/28/2020,10,2020,OP2,215,10/28/20 13:23,FOIA_PRIVACYACT,Process Packet - Packet Processed
10437151,PROCESSED,2471869,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,10/28/2020,10,2020,OP2,215,10/28/20 12:42,UNKNOWN,"Outcome: Successfully Added Unsolicited Evidence, Added Note"
10437503,OFF RAMPED,2471876,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,10/28/2020,10,2020,OP2,215,10/28/20 13:33,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10437565,PROCESSED,2471969,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,10/28/2020,10,2020,OP2,215,10/28/20 13:24,UNKNOWN,Process Packet - Packet Processed
10437575,OFF RAMPED,2472162,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,10/28/2020,10,2020,OP2,215,10/28/20 13:28,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10427544,OFF RAMPED,2472176,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,10/28/2020,10,2020,OP2,215,10/28/20 13:29,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
22131902,PROCESSED,2472805,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,10/28/2020,10,2020,OP2,215,10/28/20 15:40,UNKNOWN,Process Packet - Packet Processed
22131927,OFF RAMPED,2472819,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,10/28/2020,10,2020,OP2,215,10/28/20 15:24,UNKNOWN,Add Document - Document Added
22132166,PROCESSED,2472869,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,10/28/2020,10,2020,OP2,215,10/28/20 16:08,UNKNOWN,Process Packet - Packet Processed
22131579,PROCESSED,2473019,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Contentions,Contentions Added,Add Contentions - Contentions Added,PROCESSED,CHARGEABLE,High,10/28/2020,10,2020,OP2,215,10/29/20 3:21,VERIFICATION_REQUEST,Process Packet - Packet Processed
541896,PROCESSED,2473098,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Contentions,Contentions Added,Add Contentions - Contentions Added,PROCESSED,CHARGEABLE,High,10/28/2020,10,2020,OP2,216,10/28/20 16:34,VERIFICATION_REQUEST,Process Packet - Packet Processed
22132029,OFF RAMPED,2473148,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,10/28/2020,10,2020,OP2,216,10/28/20 16:43,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10413368,PROCESSING,2425123,PENDING UPLOAD,EVD-COR,EVD-COR,Correspondence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,10/28/2020,10,2020,OP2,214,10/29/20 3:12,MEDICAL_EVIDENCE,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
22127613,PROCESSING,2468786,PENDING UPLOAD,EVD-COR,EVD-COR,Correspondence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,10/28/2020,10,2020,OP2,215,10/28/20 13:56,MEDICAL_EVIDENCE,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
10435514,OFF RAMPED,2469872,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,Outcome : Packet Routed to RMC Queue,Outcome : Packet Routed to RMC Queue,Outcome : Packet Routed to RMC Queue,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,10/28/2020,10,2020,OP2,215,10/28/20 12:25,FOIA_PRIVACYACT,Unsuccessful Processing in VBMS - Packet Offramped
10435512,PROCESSING,2470279,PENDING UPLOAD,EVD-COR,EVD-COR,Correspondence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,10/28/2020,10,2020,OP2,215,10/28/20 14:34,UNKNOWN,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
10435877,Processing,2470579,HIL_VBMS,EVD-COR,EVD-COR,Correspondence,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,10/28/2020,10,2020,OP2,215,10/28/20 21:17,VERIFICATION_REQUEST,Moved CMP Inbound to HIL
10435907,OFF RAMPED,2470658,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 10435907 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10435907 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10435907 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,10/28/2020,10,2020,OP2,215,10/28/20 12:45,BVA_APPEALS_REMAND,Unsuccessful Processing in VBMS - Packet Offramped
10436404,OFF RAMPED,2470858,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,Outcome : Packet Routed to RMC Queue,Outcome : Packet Routed to RMC Queue,Outcome : Packet Routed to RMC Queue,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,10/28/2020,10,2020,OP2,215,10/28/20 12:47,FOIA_PRIVACYACT,Unsuccessful Processing in VBMS - Packet Offramped
10436442,OFF RAMPED,2470872,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,Outcome : Packet Routed to RMC Queue,Outcome : Packet Routed to RMC Queue,Outcome : Packet Routed to RMC Queue,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,10/28/2020,10,2020,OP2,215,10/28/20 12:47,FOIA_PRIVACYACT,Unsuccessful Processing in VBMS - Packet Offramped
10436927,Processing,2471115,HIL_VBMS,EVD-COR,EVD-COR,Correspondence,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,10/28/2020,10,2020,OP2,215,10/28/20 18:38,UNKNOWN,Moved CMP Inbound to HIL
10436363,PROCESSING,2471158,PENDING UPLOAD,EVD-COR,EVD-COR,Correspondence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,10/28/2020,10,2020,OP2,215,10/28/20 13:57,UNKNOWN,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence
10436634,OFF RAMPED,2471201,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,10/28/2020,10,2020,OP2,215,10/28/20 13:01,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10436638,OFF RAMPED,2471208,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,10/28/2020,10,2020,OP2,215,10/28/20 13:02,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10437214,PROCESSED,2471315,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,10/28/2020,10,2020,OP2,215,10/28/20 13:10,FOIA_PRIVACYACT,Process Packet - Packet Processed
10437436,OFF RAMPED,2471401,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,10/28/2020,10,2020,OP2,215,10/28/20 8:30,UNKNOWN,Add Document - Document Added
10437407,OFF RAMPED,2471465,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10437407 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10437407 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10437407 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,10/28/2020,10,2020,OP2,215,10/28/20 13:11,BVA_APPEALS_REMAND,Unsuccessful Processing in VBMS - Packet Offramped
10437155,PROCESSED,2471451,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,10/28/2020,10,2020,OP2,215,10/28/20 13:12,BVA_APPEALS_REMAND,Process Packet - Packet Processed
10437155,PROCESSED,2471458,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,10/28/2020,10,2020,OP2,215,10/28/20 12:35,BVA_APPEALS_REMAND,"Outcome: Successfully Added Unsolicited Evidence, Added Note"
10437359,PROCESSED,2471508,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,10/28/2020,10,2020,OP2,215,10/28/20 13:15,UNKNOWN,Process Packet - Packet Processed
10437004,OFF RAMPED,2471551,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,10/28/2020,10,2020,OP2,215,10/28/20 13:14,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10437447,OFF RAMPED,2471601,VBOTPROCESSING,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,10/28/2020,10,2020,OP2,215,10/28/20 8:39,UNKNOWN,Add Document - Document Added
10437372,PROCESSED,2471701,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,10/28/2020,10,2020,OP2,215,10/28/20 13:20,BVA_APPEALS_REMAND,Process Packet - Packet Processed
10434928,OFF RAMPED,2469668,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,Outcome : Packet Routed to RMC Queue,Outcome : Packet Routed to RMC Queue,Outcome : Packet Routed to RMC Queue,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,10/28/2020,10,2020,OP2,215,10/28/20 12:18,FOIA_PRIVACYACT,Unsuccessful Processing in VBMS - Packet Offramped
10435306,OFF RAMPED,2469664,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10435306 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10435306 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10435306 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,10/28/2020,10,2020,OP2,215,10/28/20 12:19,BVA_APPEALS_REMAND,Unsuccessful Processing in VBMS - Packet Offramped
10435834,OFF RAMPED,2470166,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,Outcome : Packet Routed to RMC Queue,Outcome : Packet Routed to RMC Queue,Outcome : Packet Routed to RMC Queue,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,10/28/2020,10,2020,OP2,215,10/28/20 12:29,FOIA_PRIVACYACT,Unsuccessful Processing in VBMS - Packet Offramped
10436127,OFF RAMPED,2470536,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10436127 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10436127 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10436127 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,10/28/2020,10,2020,OP2,215,10/28/20 12:39,BVA_APPEALS_REMAND,Unsuccessful Processing in VBMS - Packet Offramped
10436475,OFF RAMPED,2470902,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10436475 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10436475 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10436475 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,10/28/2020,10,2020,OP2,215,10/28/20 12:49,BVA_APPEALS_REMAND,Unsuccessful Processing in VBMS - Packet Offramped
10436646,OFF RAMPED,2471255,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,10/28/2020,10,2020,OP2,215,10/28/20 13:05,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10437125,OFF RAMPED,2471336,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,Outcome : Packet Routed to RMC Queue,Outcome : Packet Routed to RMC Queue,Outcome : Packet Routed to RMC Queue,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,10/28/2020,10,2020,OP2,215,10/28/20 13:08,FOIA_PRIVACYACT,Unsuccessful Processing in VBMS - Packet Offramped
10437230,PROCESSED,2471404,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,10/28/2020,10,2020,OP2,215,10/28/20 13:18,MEDICAL_EVIDENCE,Process Packet - Packet Processed
10437123,PROCESSED,2471689,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,10/28/2020,10,2020,OP2,215,10/28/20 13:23,UNKNOWN,Process Packet - Packet Processed
10437368,OFF RAMPED,2471770,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,High,10/28/2020,10,2020,OP2,215,10/29/20 3:56,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10437198,PROCESSED,2471740,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,High,10/28/2020,10,2020,OP2,215,10/28/20 13:23,BVA_APPEALS_REMAND,Process Packet - Packet Processed
10437102,OFF RAMPED,2471855,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,High,10/28/2020,10,2020,OP2,215,10/28/20 13:22,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
