PACKET_NUMBER,PACKET_STATUS,DOC_ID,DOC_STATUS,DOC_TYPE,DOC_TYPE_EM,DOC_TYPE_DESCRIPTION,CONTROL_POINT,EVENT_NOTE,EVENT_NOTE_OUTCOME,INVOICING_STATUS,CHARGEABLE,COMPLEXITY,PROCESSING_DATE,MONTH,YEAR,BILLING_CYCLE,BATCH_ID,LAST_UPDTED_DATE,DOC_CLASSIFICATION_CODE,
10106796,OFF RAMPED,1904843,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10106796 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10106796 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10106796 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/14/2020,9,2020,OP2,189,9/14/20 12:40,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10107130,OFF RAMPED,1905111,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 10107130 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10107130 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10107130 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/14/2020,9,2020,OP2,189,9/14/20 13:43,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10107522,OFF RAMPED,1905512,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 10107522 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10107522 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10107522 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/14/2020,9,2020,OP2,189,9/14/20 14:45,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
21850943,OFF RAMPED,1905597,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 21850943 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 21850943 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 21850943 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/14/2020,9,2020,OP2,189,9/14/20 14:53,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
21851117,PROCESSED,1906265,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/14/2020,9,2020,OP2,189,9/14/20 16:23,BVA_APPEALS_REMAND,Process Packet - Packet Processed
10107760,OFF RAMPED,1906465,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10107760 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10107760 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10107760 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/14/2020,9,2020,OP2,189,9/14/20 16:41,UNKNOWN,Process Document - Document Processed
21851825,OFF RAMPED,1906566,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 21851825 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 21851825 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 21851825 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/14/2020,9,2020,OP2,189,9/14/20 16:40,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
21852174,OFF RAMPED,1906715,OFFRAMPED,RM,RM,Returned Mail,Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 0) (Attempt #0),Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 0) (Attempt #0),Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 0) (Attempt #0),PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Medium,9/14/2020,9,2020,OP2,189,9/14/20 16:56,ESS,Unsuccessful Processing in VBMS - Packet Offramped
21851185,PROCESSED,1906733,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/14/2020,9,2020,OP2,189,9/14/20 17:02,UNKNOWN,Process Packet - Packet Processed
21852571,OFF RAMPED,1906847,OFFRAMPED,RM,RM,Returned Mail,Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 1) (Attempt #1),Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 1) (Attempt #1),Final Exception Reason: Business Exception There are no claims open or pending for the profile (Attempt# 1) (Attempt #1),PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Medium,9/14/2020,9,2020,OP2,189,9/14/20 17:27,ESS,Unsuccessful Processing in VBMS - Packet Offramped
10098929,OFF RAMPED,1890890,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,HIL Packet Reassigned to Assignment Queue MA-1,HIL Packet Reassigned to Assignment Queue MA-1,HIL Packet Reassigned to Assignment Queue MA-1,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/14/2020,9,2020,OP2,188,9/11/20 22:09,UNKNOWN,HIL Packet Reassigned to Assignment Queue MA-1
10113510,REVIEWED,1919383,HIL_VBMS,EVD-COR,EVD-COR,Correspondence,Final Exception Reason: Business Exception The Veteran profile name did not match. (Attempt #0),Final Exception Reason: Business Exception The Veteran profile name did not match. (Attempt #0),Final Exception Reason: Business Exception The Veteran profile name did not match. (Attempt #0),PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/15/20 10:53,UNKNOWN,Perform Record Matching - Name Not Matched via Name Compare Algorithm
10115063,PROCESSED,1919434,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/14/2020,9,2020,OP2,189,9/15/20 10:58,UNKNOWN,Process Packet - Packet Processed
10115283,PROCESSED,1919651,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/14/2020,9,2020,OP2,189,9/15/20 11:03,BVA_APPEALS_REMAND,Process Packet - Packet Processed
10115216,PROCESSED,1919652,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/14/2020,9,2020,OP2,189,9/15/20 11:05,BVA_APPEALS_REMAND,Process Packet - Packet Processed
10114644,PROCESSED,1919766,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/14/2020,9,2020,OP2,189,9/15/20 11:12,BVA_APPEALS_REMAND,Process Packet - Packet Processed
10114973,OFF RAMPED,1919784,OCRSUCCESS,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/14/2020,9,2020,OP2,189,9/15/20 4:15,UNKNOWN,Add Document - Document Added
10114495,PROCESSED,1919851,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/14/2020,9,2020,OP2,189,9/15/20 11:20,UNKNOWN,Process Packet - Packet Processed
10115660,OFF RAMPED,1919916,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,Outcome : Packet Routed to RMC Queue,Outcome : Packet Routed to RMC Queue,Outcome : Packet Routed to RMC Queue,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/15/20 11:17,FOIA_PRIVACYACT,Unsuccessful Processing in VBMS - Packet Offramped
10115141,REVIEWED,1919984,HIL_VBMS,EVD-COR,EVD-COR,Correspondence,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/15/20 11:23,UNKNOWN,Final Exception Reason: Business Exception No profile was found for any of the available data. (Attempt #0)
10114744,OFF RAMPED,1920034,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10114744 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10114744 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10114744 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/15/20 11:20,BVA_APPEALS_REMAND,Unsuccessful Processing in VBMS - Packet Offramped
21848710,OFF RAMPED,1899578,VBOTPROCESSING,EVD-COR,EVD-COR,Correspondence,HIL Packet Reassigned to Assignment Queue MA-1,HIL Packet Reassigned to Assignment Queue MA-1,HIL Packet Reassigned to Assignment Queue MA-1,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/14/2020,9,2020,OP2,188,9/14/20 17:24,UNKNOWN,HIL Packet Reassigned to Assignment Queue MA-1
21848710,OFF RAMPED,1899646,VBOTPROCESSING,EVD-COR,EVD-COR,Correspondence,HIL Packet Reassigned to Assignment Queue MA-1,HIL Packet Reassigned to Assignment Queue MA-1,HIL Packet Reassigned to Assignment Queue MA-1,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/14/2020,9,2020,OP2,188,9/14/20 17:24,UNKNOWN,HIL Packet Reassigned to Assignment Queue MA-1
10106771,OFF RAMPED,1904858,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10106771 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10106771 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10106771 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/14/2020,9,2020,OP2,189,9/14/20 12:41,BVA_APPEALS_REMAND,Unsuccessful Processing in VBMS - Packet Offramped
10107125,OFF RAMPED,1904961,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/14/2020,9,2020,OP2,189,9/14/20 13:10,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10106912,PROCESSED,1905011,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/14/2020,9,2020,OP2,189,9/14/20 13:21,UNKNOWN,Process Packet - Packet Processed
10106907,OFF RAMPED,1905079,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10106907 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10106907 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10106907 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/14/2020,9,2020,OP2,189,9/14/20 13:34,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10107343,PROCESSED,1905126,PROCESSED,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/14/2020,9,2020,OP2,189,9/14/20 13:58,MEDICAL_EVIDENCE,Process Packet - Packet Processed
10106883,PROCESSED,1905211,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/14/2020,9,2020,OP2,189,9/14/20 14:09,UNKNOWN,Process Packet - Packet Processed
10106882,PROCESSED,1905229,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/14/2020,9,2020,OP2,189,9/14/20 14:09,BVA_APPEALS_REMAND,Process Packet - Packet Processed
21851077,PROCESSED,1905998,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/14/2020,9,2020,OP2,189,9/14/20 16:12,UNKNOWN,Process Packet - Packet Processed
21842864,OFF RAMPED,1889729,OCRSUCCESS,EVD-TPC,EVD-TPC,Third Party Correspondence,HIL Packet Reassigned to Assignment Queue MA-1,HIL Packet Reassigned to Assignment Queue MA-1,HIL Packet Reassigned to Assignment Queue MA-1,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/14/2020,9,2020,OP2,188,9/11/20 21:01,MEDICAL_EVIDENCE,HIL Packet Reassigned to Assignment Queue MA-1
10113895,OFF RAMPED,1919422,PENDING UPLOAD,EVD-COR,EVD-COR,Correspondence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/15/20 10:58,UNKNOWN,Add VBMS Note - Note Added to VBMS
379875,OFF RAMPED,1919452,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,Outcome : Packet Routed to RMC Queue,Outcome : Packet Routed to RMC Queue,Outcome : Packet Routed to RMC Queue,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/15/20 11:04,FOIA_PRIVACYACT,Unsuccessful Processing in VBMS - Packet Offramped
10114633,REVIEWED,1919477,HIL_VBMS,EVD-COR,EVD-COR,Correspondence,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/15/20 11:01,UNKNOWN,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile
10115237,PROCESSED,1919647,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/14/2020,9,2020,OP2,189,9/15/20 11:00,FOIA_PRIVACYACT,Process Packet - Packet Processed
10115205,PROCESSED,1919656,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/14/2020,9,2020,OP2,189,9/15/20 11:11,UNKNOWN,Process Packet - Packet Processed
10114769,OFF RAMPED,1919715,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10114769 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10114769 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10114769 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/15/20 11:13,BVA_APPEALS_REMAND,Unsuccessful Processing in VBMS - Packet Offramped
10115402,PROCESSED,1920013,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/14/2020,9,2020,OP2,189,9/15/20 11:21,BVA_APPEALS_REMAND,Process Packet - Packet Processed
21848710,OFF RAMPED,1899557,VBOTPROCESSING,EVD-COR,EVD-COR,Correspondence,HIL Packet Reassigned to Assignment Queue MA-1,HIL Packet Reassigned to Assignment Queue MA-1,HIL Packet Reassigned to Assignment Queue MA-1,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/14/2020,9,2020,OP2,188,9/14/20 17:24,UNKNOWN,HIL Packet Reassigned to Assignment Queue MA-1
21848710,OFF RAMPED,1899591,VBOTPROCESSING,EVD-COR,EVD-COR,Correspondence,HIL Packet Reassigned to Assignment Queue MA-1,HIL Packet Reassigned to Assignment Queue MA-1,HIL Packet Reassigned to Assignment Queue MA-1,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/14/2020,9,2020,OP2,188,9/14/20 17:24,UNKNOWN,HIL Packet Reassigned to Assignment Queue MA-1
21848710,OFF RAMPED,1899625,VBOTPROCESSING,EVD-COR,EVD-COR,Correspondence,HIL Packet Reassigned to Assignment Queue MA-1,HIL Packet Reassigned to Assignment Queue MA-1,HIL Packet Reassigned to Assignment Queue MA-1,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/14/2020,9,2020,OP2,188,9/14/20 17:24,UNKNOWN,HIL Packet Reassigned to Assignment Queue MA-1
21848710,OFF RAMPED,1899566,VBOTPROCESSING,EVD-COR,EVD-COR,Correspondence,HIL Packet Reassigned to Assignment Queue MA-1,HIL Packet Reassigned to Assignment Queue MA-1,HIL Packet Reassigned to Assignment Queue MA-1,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/14/2020,9,2020,OP2,188,9/14/20 17:24,UNKNOWN,HIL Packet Reassigned to Assignment Queue MA-1
21848710,OFF RAMPED,1899757,VBOTPROCESSING,EVD-TPC,EVD-TPC,Third Party Correspondence,HIL Packet Reassigned to Assignment Queue MA-1,HIL Packet Reassigned to Assignment Queue MA-1,HIL Packet Reassigned to Assignment Queue MA-1,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/14/2020,9,2020,OP2,188,9/14/20 17:24,UNKNOWN,HIL Packet Reassigned to Assignment Queue MA-1
10106749,OFF RAMPED,1904948,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,Outcome: Business Rule - Eligible claim has closed since the date COR/TPC was received - Offramping,Outcome: Business Rule - Eligible claim has closed since the date COR/TPC was received - Offramping,Outcome: Business Rule - Eligible claim has closed since the date COR/TPC was received - Offramping,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/14/2020,9,2020,OP2,189,9/14/20 13:06,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10107372,OFF RAMPED,1905275,VBOTPROCESSING,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/14/2020,9,2020,OP2,189,9/14/20 14:21,UNKNOWN,Add Document - Document Added
10107196,OFF RAMPED,1905305,OCRSUCCESS,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/14/2020,9,2020,OP2,189,9/14/20 13:59,UNKNOWN,Add Document - Document Added
10107423,PROCESSED,1905348,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/14/2020,9,2020,OP2,189,9/14/20 14:43,COMPETENCY_ISSUE,Process Packet - Packet Processed
21849245,OFF RAMPED,1905484,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 21849245 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 21849245 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 21849245 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/14/2020,9,2020,OP2,189,9/14/20 14:43,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
21849158,PROCESSING,1905573,PENDING UPLOAD,EVD-COR,EVD-COR,Correspondence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,Add Unsolicited Evidence - Successfully Added Unsolicited Evidence,PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/14/2020,9,2020,OP2,189,9/14/20 14:53,UNKNOWN,Add VBMS Note - Note Added to VBMS
21851814,PROCESSED,1906718,PROCESSED,RM,RM,Returned Mail,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Medium,9/14/2020,9,2020,OP2,189,9/14/20 17:07,ESS,Process Packet - Packet Processed
21852208,PROCESSED,1906913,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/14/2020,9,2020,OP2,189,9/14/20 17:31,UNKNOWN,Process Packet - Packet Processed
10114690,PROCESSED,1919259,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/14/2020,9,2020,OP2,189,9/15/20 10:51,UNKNOWN,Process Packet - Packet Processed
10113886,OFF RAMPED,1919340,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 10113886 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10113886 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10113886 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/15/20 10:54,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10113835,PROCESSED,1919374,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,Add Document,Document Added,Add Document - Document Added,PROCESSED,CHARGEABLE,Low,9/14/2020,9,2020,OP2,189,9/15/20 10:54,BVA_APPEALS_REMAND,Process Packet - Packet Processed
10115191,OFF RAMPED,1919425,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,Add Document,Document Added,Add Document - Document Added,SYSTEM OFFRAMP,NOT CHARGEABLE,Low,9/14/2020,9,2020,OP2,189,9/15/20 4:04,UNKNOWN,Add Document - Document Added
10114923,OFF RAMPED,1919523,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Off Ramping CM Packet Num: 10114923 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10114923 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10114923 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/15/20 11:00,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
10115393,OFF RAMPED,1919659,OFFRAMPED,EVD-COR,EVD-COR,Correspondence,"Off Ramping CM Packet Num: 10115393 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10115393 because of a classification of BVA Appeals Remand, and no active claims on profile.","Off Ramping CM Packet Num: 10115393 because of a classification of BVA Appeals Remand, and no active claims on profile.",PROCESSED AS PER BUSINESS RULES,CHARGEABLE,Low,9/15/2020,9,2020,OP2,189,9/15/20 11:06,UNKNOWN,Unsuccessful Processing in VBMS - Packet Offramped
